id,created_at,updated_at,courses
14985,5/19/13 0:12,5/20/13 11:01,f13_9963 f13_10007 f13_7971 f13_11431 f13_8617 f13_1067 f13_4257 f13_11240 f13_10188 f13_11293 f13_8429 f13_11061
15152,5/25/13 1:58,5/25/13 2:00, f13_1778
1024,11/4/12 16:29,5/25/13 15:23,f13_1328 f13_1351 f13_6394 f13_11206
15231,5/27/13 19:38,5/27/13 19:48,f13_1435
1237,11/7/12 16:10,5/28/13 16:37,f13_9963 f13_4685 f13_9897 f13_11447
14861,5/15/13 20:09,5/28/13 23:13,f13_9963
11508,4/16/13 20:49,5/28/13 23:49,f13_4088 f13_8425 f13_1362 f13_4333 f13_2233
2311,2/4/13 4:57,5/29/13 2:38,f13_11304 f13_1059 f13_5447
15256,5/29/13 4:57,5/29/13 5:02,f13_7872 f13_7873
15268,5/29/13 20:31,5/29/13 20:47,f13_1316 f13_11233 f13_1518 f13_11541 f13_9992 f13_8334 f13_11549 f13_11588
1753,2/2/13 5:07,5/31/13 21:54,f13_10092 f13_11488 f13_1050 f13_6607
15336,6/1/13 16:26,6/1/13 16:43,f13_11152 f13_11056 f13_9624 f13_8313 f13_11271 f13_9934 f13_9891 f13_11314 f13_11315
15364,6/3/13 13:47,6/3/13 15:46,f13_1107 f13_7872 f13_1051 f13_9930 f13_11219
7759,4/7/13 17:00,6/8/13 3:45,f13_1048 f13_11277 f13_11280 f13_10463 f13_7277 f13_11420
7570,4/4/13 17:21,6/12/13 18:20,f13_1059 f13_6847 f13_10250 f13_1355
15548,6/13/13 0:55,6/13/13 21:40,f13_1179 f13_4099 f13_1518 f13_10039 f13_1430 f13_1432
15562,6/13/13 22:06,6/13/13 22:12,f13_10039 f13_1518 f13_4099
14511,5/9/13 15:10,6/14/13 3:21,f13_9114 f13_11333 f13_9002 f13_6394 f13_3777 f13_11232 f13_11234 f13_11611 f13_11612 f13_7550
15426,6/6/13 16:39,6/16/13 2:57,f13_11269 f13_1356 f13_6848 f13_5435
15602,6/16/13 21:34,6/16/13 21:36,f13_8313 f13_9330 f13_11061 f13_11447
6238,2/28/13 5:37,6/18/13 18:30,s13_9176
15662,6/19/13 18:31,6/19/13 18:32,f13_1464 f13_1344
8002,4/9/13 16:26,6/21/13 1:32,f13_9861 f13_11297 f13_4512 f13_10049 f13_8572 f13_4013 f13_11429 f13_11387
1615,1/21/13 19:58,6/21/13 23:58,f13_10448 f13_1075 f13_9624 f13_9638
15773,6/26/13 0:25,6/26/13 0:41,f13_8313 f13_11293 f13_7944 f13_11545
7854,4/8/13 17:17,6/27/13 21:02,f13_11115
15826,6/28/13 20:00,6/28/13 20:11,f13_1779 f13_9404 f13_11291
15873,7/1/13 19:56,7/1/13 20:15,f13_11366 f13_10252
3196,2/5/13 16:25,7/2/13 1:39,f13_10340 f13_1404 f13_11290 f13_11232 f13_11233
15503,6/9/13 16:49,7/6/13 14:52,f13_6607 f13_7371 f13_6520 f13_9352 f13_9351
15993,7/9/13 20:24,7/9/13 20:33,f13_7794 f13_11103 f13_10007 f13_11550 f13_1404 f13_6926
